X	Y
18	8
9	21
11	20
10	16
5	0
20	2
0	14
13	16
7	18
4	11
5	8
14	4
9	21
0	6
22	3
15	17
22	8
6	10
15	11
14	8
6	0
0	0
1	5
20	16
8	9
13	14
12	8
7	9
16	2
5	18
9	16
20	10
11	0
20	11
18	15
8	10
8	1
5	17
6	21
9	18
9	13
0	15
20	19
23	1
2	21
11	17
14	2
4	19
22	9
18	15
11	0
14	21
3	7
7	16
16	3
4	20
20	18
9	20
22	20
0	21
18	11
8	16
10	11
7	2
11	9
20	0
21	4
16	19
16	12
9	14
23	0
19	4
0	10
14	21
22	15
13	8
5	11
16	4
0	2
4	1
13	22
3	7
10	3
17	11
3	18
8	20
8	22
9	20
18	2
5	11
2	3
2	16
1	5
18	1
1	21
1	11
16	6
13	11
0	1
7	1
12	5
19	0
21	19
17	9
15	19
12	13
12	4
5	2
4	4
22	6
19	19
21	21
16	12
3	4
0	17
8	4
20	12
7	13
22	21
18	8
6	22
20	15
2	15
18	3
3	23
12	14
1	20
22	13
20	11
5	1
17	13
7	5
22	19
20	0
18	8
10	14
5	2
21	12
22	1
22	1
8	3
16	2
15	18
12	12
21	19
9	17
10	10
13	5
14	21
10	3
13	22
12	13
14	7
16	18
17	2
22	4
8	10
22	5
15	21
3	5
6	9
2	9
3	13
2	16
19	12
3	14
14	1
22	19
6	11
8	10
12	20
17	13
10	14
11	16
17	3
20	1
21	15
18	13
12	10
8	4
20	5
3	15
20	15
1	20
16	6
13	14
18	0
1	19
6	21
8	8
16	5
0	9
1	17
9	21
21	8
9	7
19	22
10	4
11	0
16	5
20	18
22	23
17	2
16	5
3	4
1	5
6	10
18	18
6	11
22	16
22	1
8	4
2	13
1	1
19	0
18	19
13	1
21	16
17	15
1	4
0	5
8	2
8	5
10	8
22	14
11	1
22	9
4	16
9	21
15	14
18	11
18	10
20	6
12	7
4	19
22	18
11	3
8	3
3	10
17	12
18	11
21	19
1	16
7	8
22	15
23	12
0	1
4	15
19	15
19	11
6	19
13	20
1	8
17	16
19	10
12	1
17	20
17	12
2	22
0	10
22	2
0	17
21	19
0	19
13	7
8	2
15	9
19	19
15	10
13	15
7	19
8	22
1	3
13	14
4	13
16	0
2	10
22	18
8	19
23	10
9	12
20	17
15	12
21	6
13	11
14	15
11	4
19	8
17	7
19	18
8	3
15	14
14	0
21	9
22	2
16	16
7	5
9	2
2	10
21	14
6	12
2	20
8	2
22	18
1	1
1	22
7	13
22	22
10	1
7	5
11	22
1	7
19	13
9	21
10	20
0	20
23	10
7	0
17	12
10	8
10	4
8	1
16	12
11	20
15	14
2	21
18	2
0	14
20	2
8	2
21	11
18	19
0	21
18	5
1	6
22	22
13	20
18	6
11	21
11	15
0	12
17	9
9	14
11	20
23	18
9	1
23	17
14	10
14	16
11	18
10	21
19	13
19	0
7	16
11	21
4	15
2	3
15	9
1	19
17	19
22	13
12	10
8	17
11	10
3	5
13	13
22	15
16	4
19	19
3	19
9	22
17	18
5	14
3	4
21	7
15	11
11	2
13	14
19	14
2	7
3	5
2	3
8	22
22	10
5	12
19	15
20	4
3	16
2	23
22	17
11	12
12	7
0	12
0	5
11	22
3	6
2	20
0	15
17	17
14	1
0	16
0	20
22	0
2	3
10	9
20	0
6	11
2	9
5	23
9	5
9	11
17	19
1	23
13	14
19	8
9	6
14	7
7	10
15	2
3	5
17	7
19	7
8	10
16	5
9	20
14	15
6	4
6	4
20	15
20	5
0	17
2	8
16	12
9	3
20	4
1	7
14	8
17	7
12	9
17	5
1	13
1	8
11	9
12	8
7	22
15	12
4	12
4	18
1	12
9	16
11	21
13	1
5	23
9	20
4	9
11	1
4	11
0	4
8	11
16	6
17	21
9	10
12	16
15	7
13	10
13	21
21	1
4	15
18	21
19	13
6	1
21	22
3	3
14	8
15	9
7	21
18	20
14	5
10	9
2	9
13	20
2	6
13	11
10	4
15	5
9	1
6	18
0	2
12	19
15	22
11	18
15	6
13	22
8	2
23	23
22	22
16	8
6	11
18	9
4	16
12	7
19	20
22	16
4	14
12	1
22	19
2	4
21	1
19	21
2	6
12	7
8	6
9	6
19	15
2	15
8	20
14	11
21	14
0	6
3	12
6	17
20	20
4	15
14	19
14	0
20	21
10	6
17	6
8	19
12	7
11	5
19	12
13	8
20	0
17	19
14	4
18	8
20	0
16	3
22	10
20	12
8	18
4	15
0	20
13	13
5	3
23	7
15	21
8	4
14	15
14	13
18	17
13	8
19	3
3	0
15	16
17	0
16	18
19	3
22	16
6	18
17	9
17	7
4	18
7	8
13	17
13	19
15	2
8	20
22	18
22	19
0	2
17	7
2	20
6	17
17	1
12	11
11	3
1	3
6	1
16	12
14	0
15	6
18	18
3	17
15	8
16	2
3	2
6	8
1	4
11	2
18	3
10	9
19	9
18	0
11	6
6	13
4	4
2	20
5	10
6	15
20	6
9	21
14	11
11	15
13	13
6	13
21	10
12	6
4	13
23	5
22	2
8	5
17	9
11	12
20	9
2	16
10	20
13	22
2	23
7	14
18	5
17	2
14	10
9	16
1	4
17	4
3	0
19	8
12	1
2	14
18	7
13	0
3	21
0	20
9	1
16	12
17	11
22	13
15	15
8	13
8	21
10	0
3	8
15	7
8	18
18	23
21	10
7	15
6	0
6	12
21	6
6	10
9	3
11	10
1	15
20	12
5	19
1	21
21	13
11	16
22	21
19	0
5	20
19	2
8	18
21	21
21	8
0	10
1	19
20	10
21	15
15	1
14	17
19	3
2	19
17	0
8	16
4	8
18	4
0	7
3	11
13	3
14	3
12	6
21	13
12	16
2	4
8	6
16	1
5	3
19	11
13	2
13	11
21	3
3	0
18	19
1	22
17	15
19	7
21	22
17	19
18	21
11	22
12	11
0	18
21	21
22	11
9	7
11	9
17	9
7	12
5	11
6	12
4	14
16	11
19	1
2	15
7	3
1	4
13	12
7	13
7	14
7	6
15	8
2	21
10	19
13	7
17	15
21	14
8	19
20	15
22	16
14	22
10	10
20	21
5	2
6	9
2	10
13	14
13	21
1	5
10	13
14	6
11	19
18	4
5	15
10	19
0	6
10	10
7	22
13	20
0	2
14	4
5	17
0	0
7	5
1	1
20	14
5	8
4	6
15	13
6	5
21	22
9	0
6	5
17	4
15	3
9	18
14	17
1	6
18	0
15	0
3	20
17	22
19	12
2	18
22	17
16	0
13	22
6	8
3	4
15	14
15	16
11	13
14	3
15	0
4	8
8	11
14	20
8	11
12	5
7	8
4	8
1	10
23	5
19	18
1	9
13	11
3	13
19	14
22	0
10	23
8	9
7	23
13	17
3	19
6	19
0	4
6	18
0	1
15	2
21	17
4	14
15	21
20	16
15	4
1	11
4	6
7	0
13	9
17	9
9	13
11	13
12	14
12	13
5	12
7	20
14	5
1	10
7	1
15	19
22	15
19	21
2	8
21	11
20	5
1	1
17	15
12	11
1	1
7	18
17	11
20	0
16	15
8	4
4	18
1	17
11	14
7	6
4	0
10	21
3	15
5	9
5	0
21	21
0	5
19	3
9	22
6	6
10	13
6	14
2	9
12	14
5	22
12	15
20	20
2	11
17	21
22	6
13	14
7	21
12	11
21	22
18	9
2	13
13	16
4	7
10	18
16	19
21	17
12	20
1	15
2	12
5	2
16	9
11	15
6	2
4	18
11	15
0	4
14	18
18	0
9	20
17	16
1	20
21	22
0	11
0	12
14	7
4	19
14	8
10	18
15	19
21	9
1	0
5	18
2	20
1	17
4	19
9	5
16	10
7	12
13	4
22	18
8	5
12	14
15	1
14	22
20	9
7	4
6	13
20	16
6	5
14	10
3	3
21	17
13	1
8	15
0	21
14	16
2	16
16	2
4	1
4	10
21	14
3	3
2	1
15	9
6	11
19	18
16	0
3	18
13	15
0	12
1	0
4	10
18	9
17	18
11	10
14	16
20	17
0	3
1	12
12	13
12	2
16	2
0	12
21	11
10	12
17	1
1	20
9	19
8	17
14	22
19	0
9	4
16	11
8	14
14	2
19	14
0	19
6	13
0	2
17	3
8	13
18	0
8	8
21	13
13	19
2	17
12	8
5	17
3	7
18	4
2	16
0	8
23	19
9	10
13	15
2	23
5	16
9	6
10	3
1	8
6	2
12	13
13	9
20	15
23	22
8	18
12	5
4	2
11	11
21	12
7	10
12	3
18	13
11	11
18	13
12	20
12	0
0	20
1	10
19	19
11	9
12	10
0	21
5	19
14	2
20	23
6	21
9	3
11	10
12	22
10	12
17	7
17	2
20	19
9	20
0	4
4	20
23	10
2	22
4	17
17	7
1	9
20	19
15	5
3	11
12	15
10	17
3	17
2	7
9	16
8	16
16	8
16	2
1	5
17	3
13	20
20	2
21	0
12	18
21	9
1	4
14	11
0	5
19	5
0	6
14	1
10	22
15	16
2	21
22	4
1	8
4	4
17	19
8	5
21	18
17	7
10	1
10	1
8	0
8	18
9	9
11	14
16	14
16	6
7	5
16	1
16	13
7	22
13	19
7	9
20	3
9	16
20	11
1	8
5	2
3	20
10	11
11	21
16	10
7	11
22	19
2	2
9	15
16	22
10	14
3	21
15	16
8	17
8	1
6	21
11	16
13	20
6	9
1	14
11	10
17	14
1	20
19	5
15	0
7	8
22	8
10	7
21	7
18	2
4	23
14	4
23	18
19	1
13	5
17	22
8	10
22	21
11	12
1	11
16	2
22	20
19	8
3	1
12	9
12	18
10	16
7	22
16	16
14	15
8	6
3	5
4	15
8	13
10	13
5	17
21	4
9	14
21	1
17	1
7	18
18	13
10	22
21	9
3	5
11	8
5	21
14	18
15	22
7	6
22	15
19	16
0	13
14	1
17	5
22	21
0	3
3	14
18	20
11	2
21	19
4	14
21	0
14	2
6	22
4	22
3	13
20	1
4	21
2	9
17	2
8	21
18	1
8	22
7	10
1	4
15	21
3	22
14	6
20	9
22	19
11	13
3	16
4	22
19	18
1	17
5	6
14	20
15	1
19	0
11	6
1	7
1	20
12	15
3	0
11	21
13	18
11	7
19	1
6	19
20	12
21	6
7	10
13	17
8	3
4	12
22	12
5	1
9	21
9	9
2	8
7	5
21	7
15	5
9	5
5	2
6	9
1	20
7	12
0	14
7	8
2	5
9	23
19	7
1	4
21	19
1	6
15	3
21	10
18	12
7	16
1	15
17	23
0	14
3	5
6	23
2	20
7	19
15	16
21	14
10	10
3	9
11	4
6	0
4	5
5	21
15	8
1	5
21	13
8	1
5	10
11	10
21	17
3	16
3	12
1	12
0	15
22	10
11	16
9	17
10	12
6	12
11	12
13	0
7	7
17	4
8	6
16	6
9	23
16	12
6	2
21	15
19	0
3	14
0	16
7	6
17	4
19	9
12	19
1	18
2	0
1	4
5	1
12	11
17	11
5	17
10	4
16	15
1	5
14	11
5	10
19	1
11	2
9	4
8	13
6	21
14	18
2	1
16	21
19	5
21	15
15	5
0	19
7	13
19	18
8	9
5	4
11	7
21	0
9	3
7	8
17	0
15	9
5	11
19	6
21	5
6	20
7	11
17	7
2	12
11	0
4	13
21	0
10	14
16	0
10	4
5	22
10	15
9	6
9	7
15	17
19	10
10	14
7	0
10	1
13	9
20	17
18	12
4	14
2	22
3	19
2	8
22	2
22	1
4	12
10	21
15	6
16	8
6	10
11	15
13	16
12	22
20	16
5	15
6	19
16	17
0	1
21	13
11	4
13	15
2	10
13	22
8	13
18	22
5	11
9	13
15	15
13	8
11	0
14	3
9	20
5	8
7	14
13	10
2	14
16	9
23	19
6	7
17	15
9	12
21	3
15	5
9	16
13	10
19	19
21	22
19	6
13	12
16	13
7	15
20	13
20	9
18	2
0	11
17	19
3	6
20	22
12	16
7	1
12	20
11	6
2	10
20	20
1	14
14	5
14	2
7	8
9	22
0	8
20	21
4	17
15	6
15	19
19	5
16	12
17	22
7	20
13	14
8	1
22	11
9	9
7	20
8	8
21	19
9	12
18	19
12	20
4	22
5	8
19	3
13	21
4	5
0	19
20	9
5	4
13	20
15	19
14	21
16	20
15	14
0	6
10	6
11	23
18	12
9	10
19	16
1	16
2	19
12	19
8	9
12	11
7	7
3	5
15	9
4	22
5	11
12	14
7	3
5	5
13	14
15	11
12	13
1	1
16	9
8	0
13	14
12	0
2	17
10	2
4	3
10	5
14	4
14	2
20	0
11	1
6	14
9	6
21	6
1	2
14	7
0	5
12	17
2	19
4	20
9	1
11	3
0	10
12	4
17	5
1	11
4	19
0	13
22	9
8	0
3	3
21	17
4	11
9	4
12	14
18	8
9	12
14	14
10	0
15	3
3	21
3	14
6	6
8	0
9	4
0	21
10	11
20	13
14	14
6	5
2	8
15	16
2	6
20	4
19	16
14	15
5	11
16	16
15	9
14	13
7	6
5	0
16	11
20	21
14	10
11	6
13	11
2	22
10	17
10	8
12	20
17	7
20	15
20	3
12	18
10	1
16	0
12	0
3	12
10	9
12	17
22	13
11	23
0	0
17	0
10	23
0	16
13	13
5	1
22	0
18	16
12	17
12	20
14	2
9	17
13	11
21	21
15	0
17	20
10	20
2	17
0	12
8	16
2	17
21	13
0	2
2	22
17	18
1	20
16	20
3	8
11	22
8	17
19	8
13	4
2	9
4	11
20	20
9	17
14	3
20	10
0	2
15	16
10	3
20	19
3	17
11	22
8	20
0	3
18	9
16	17
14	2
5	5
21	1
15	21
15	11
6	5
3	4
12	13
19	14
17	6
5	12
18	12
9	14
3	15
12	18
18	13
2	11
0	4
6	20
6	22
8	20
2	5
2	16
6	1
1	20
3	22
5	2
21	22
8	2
2	17
8	18
22	6
7	5
10	18
12	14
2	17
15	7
1	22
2	1
16	3
0	6
15	11
19	14
12	15
1	14
8	12
15	10
19	22
17	22
6	3
1	13
9	6
10	12
21	6
20	6
17	4
18	11
19	8
11	17
12	13
5	10
22	21
3	22
15	1
20	3
21	6
17	4
8	11
3	15
3	3
16	3
0	2
1	11
6	22
14	5
3	8
15	2
0	16
3	4
16	18
2	4
17	7
1	19
3	20
3	18
8	6
4	2
2	16
2	0
22	23
5	13
19	21
12	10
18	1
10	16
20	9
11	20
9	2
4	20
3	19
9	3
13	10
20	7
10	7
14	18
17	6
17	9
16	19
1	12
14	5
22	18
15	6
1	23
16	19
10	14
8	12
19	0
8	16
8	18
10	15
3	15
6	14
3	10
3	15
7	9
8	14
22	17
7	15
0	6
8	8
0	21
4	2
16	13
8	2
12	20
14	2
15	7
21	19
0	5
14	21
8	20
3	22
11	17
7	21
16	11
6	5
21	17
10	18
11	3
1	7
0	3
2	18
5	15
4	8
15	22
17	11
14	9
1	17
0	10
17	7
7	21
22	7
6	3
10	14
14	15
15	3
0	4
14	14
5	10
5	18
6	10
15	10
10	1
7	22
6	4
14	11
2	20
4	16
12	13
13	4
3	7
13	9
6	0
8	19
11	22
18	19
14	10
15	0
0	22
18	5
8	12
16	13
20	18
0	13
11	0
21	19
16	15
16	21
11	10
7	5
21	21
0	12
21	5
0	14
11	21
9	18
7	13
0	12
13	4
22	13
0	0
9	17
17	17
5	0
13	21
17	16
5	22
0	12
17	10
22	11
5	22
3	4
11	0
13	10
7	3
6	7
7	6
19	17
23	11
18	0
15	12
3	16
4	3
6	20
13	1
5	3
13	21
4	17
17	7
5	11
10	1
19	6
9	2
9	23
6	11
10	4
22	1
23	1
14	13
12	21
3	18
11	16
13	5
7	20
6	20
19	21
22	6
1	16
19	16
12	3
9	1
10	18
3	17
7	8
3	10
18	9
12	10
7	14
2	22
8	2
7	20
13	5
9	11
22	22
13	20
16	11
12	6
19	10
19	19
22	3
23	13
17	22
21	2
5	12
8	8
7	10
11	20
19	14
8	2
15	2
6	0
16	19
11	12
10	14
5	15
16	14
22	13
6	16
5	16
21	16
8	3
4	10
21	6
19	22
2	17
4	12
15	3
3	22
15	4
6	18
7	19
20	12
17	18
2	5
13	18
0	2
18	15
16	19
6	7
23	14
17	7
4	6
9	13
4	0
18	15
18	3
2	19
0	4
10	10
3	16
0	17
22	12
2	14
15	22
3	0
5	19
19	0
8	0
19	6
9	13
11	12
19	5
21	12
3	1
11	15
15	6
16	18
20	2
1	17
21	5
18	20
16	2
13	20
15	20
5	3
3	10
11	22
14	10
13	12
16	4
12	3
20	18
7	20
3	21
1	5
13	18
20	21
14	1
17	5
3	20
10	20
21	7
8	12
20	21
22	0
12	6
19	0
15	18
10	4
18	0
5	11
4	10
15	6
11	10
4	19
21	10
9	16
2	20
17	3
10	13
14	15
2	14
19	14
17	9
12	11
13	14
10	8
12	0
12	14
10	7
14	19
4	5
0	18
0	4
7	5
1	11
2	22
3	15
20	22
1	1
21	4
20	11
13	12
11	20
11	4
22	13
6	6
19	0
16	7
22	4
11	3
4	13
19	11
8	12
5	5
2	22
5	2
1	16
10	20
0	9
2	16
17	18
8	14
0	4
10	14
20	12
23	2
11	7
23	1
11	0
13	13
21	2
21	20
7	12
4	10
16	4
11	22
19	4
6	20
5	2
17	16
21	15
20	19
1	22
22	7
12	11
6	23
3	9
0	16
2	16
20	13
6	4
2	6
3	18
10	10
7	1
13	17
12	5
18	0
10	19
15	6
9	12
10	17
5	0
9	21
13	19
10	4
12	6
21	9
0	2
2	19
22	3
9	5
14	11
13	17
12	21
11	10
14	11
18	21
3	6
19	1
17	2
14	6
11	18
14	17
2	17
13	0
13	17
19	21
0	5
17	22
18	17
4	3
5	7
1	22
1	7
20	6
5	2
14	23
15	17
13	13
13	11
13	13
21	18
6	12
5	18
15	20
17	12
4	19
10	15
11	23
11	6
12	22
20	6
5	10
18	18
10	18
14	13
1	16
12	20
18	4
7	10
17	16
18	9
2	21
18	10
14	21
12	22
5	6
1	4
7	5
15	0
12	13
20	4
22	15
0	0
8	10
6	21
22	12
2	3
11	20
1	6
7	0
13	5
9	10
22	5
7	22
6	8
20	19
12	2
10	8
20	6
10	12
8	7
8	16
1	22
22	4
7	11
5	14
20	0
20	0
3	13
2	2
3	19
9	6
10	21
11	8
7	16
12	15
21	0
11	1
12	15
5	5
6	3
4	5
20	13
18	8
9	9
5	0
0	12
3	2
10	2
3	23
12	0
1	18
4	2
3	20
19	18
20	16
15	12
21	19
9	15
15	11
19	9
0	9
15	6
2	1
3	15
21	15
1	15
21	12
17	21
4	14
12	15
0	15
2	17
7	5
2	12
13	3
7	7
12	18
1	8
21	7
17	18
15	14
11	21
12	8
19	22
4	8
19	16
4	0
4	15
13	2
13	12
1	1
19	0
1	9
18	7
4	20
4	20
2	18
11	20
18	22
0	17
9	22
1	22
19	15
14	19
20	16
2	12
15	15
14	15
12	6
14	9
19	8
15	22
10	0
21	16
21	0
9	8
20	5
8	3
16	12
20	2
0	9
3	1
1	13
2	2
16	11
6	20
13	15
2	19
9	6
6	3
16	0
13	21
5	7
16	13
14	8
22	6
14	1
20	6
11	22
4	15
19	23
19	20
2	5
6	7
6	12
6	7
22	14
4	9
3	10
5	16
11	1
8	16
4	22
23	14
7	17
0	22
11	2
19	5
21	8
18	19
8	12
2	21
6	19
18	16
8	22
15	7
14	4
9	16
1	13
17	5
17	2
16	7
18	21
2	21
23	17
14	20
17	21
4	4
18	23
14	0
2	10
1	2
6	16
19	21
18	2
6	0
0	8
10	20
13	9
10	6
4	13
14	10
2	17
1	19
13	8
20	7
7	5
17	19
5	20
11	16
11	18
4	18
15	21
20	15
3	3
21	21
8	7
13	22
21	22
14	12
2	14
6	5
14	0
20	16
0	13
7	7
19	20
9	14
3	16
13	6
3	1
2	16
6	9
7	0
22	12
10	1
19	2
14	4
4	1
11	23
2	21
18	20
0	11
2	13
15	15
4	3
12	15
20	20
4	15
1	18
18	8
17	14
4	12
22	13
20	3
13	16
10	16
9	18
4	23
3	15
5	13
3	2
2	3
2	12
9	6
3	14
21	20
21	7
18	23
13	10
23	1
0	2
2	16
6	10
13	10
15	18
22	1
7	19
22	4
21	10
2	18
22	12
17	12
3	0
21	23
16	5
17	13
17	10
12	15
11	21
21	11
15	11
17	21
9	1
10	17
22	0
15	15
21	13
5	19
11	8
5	1
1	22
9	1
6	6
13	0
2	7
23	6
8	7
22	18
19	15
7	23
3	10
21	14
2	18
7	8
19	0
16	5
21	8
10	21
14	15
3	9
19	1
4	15
7	23
15	16
0	22
21	20
9	7
18	18
19	17
22	5
12	5
17	6
5	16
3	21
22	17
22	21
18	11
20	22
3	5
18	11
9	17
1	11
21	2
4	16
12	14
9	20
1	16
18	10
4	9
2	2
6	16
10	1
9	18
11	13
2	16
22	16
8	21
12	4
10	11
6	14
19	15
9	15
20	11
22	8
22	3
11	10
13	21
5	13
0	4
0	0
8	22
0	10
18	18
13	6
21	5
15	5
5	1
2	6
15	9
22	7
12	6
2	9
16	1
11	18
1	3
3	4
5	4
6	2
7	13
22	18
9	22
5	11
9	20
16	0
17	12
6	11
1	8
21	1
8	21
15	22
1	6
20	21
19	12
20	9
18	2
18	16
4	14
22	14
8	7
0	11
19	22
18	23
5	20
19	1
12	5
16	8
12	21
2	19
14	6
7	14
11	15
5	0
1	15
21	18
13	6
9	10
20	19
7	5
4	10
14	12
13	17
2	18
9	12
3	4
18	20
3	7
9	4
16	17
2	4
20	8
5	23
21	0
7	18
13	16
3	1
3	4
9	11
12	4
9	20
7	6
10	9
8	22
0	20
4	5
10	9
21	0
3	7
20	1
11	7
10	0
22	16
21	21
4	13
14	22
23	19
7	20
3	5
9	2
19	16
21	19
10	10
5	18
8	11
5	19
8	13
10	18
8	3
17	9
18	18
20	21
6	3
4	3
14	19
22	16
19	11
1	13
0	3
4	9
13	7
21	18
9	11
8	6
20	0
20	5
4	22
1	19
7	13
3	12
3	5
15	13
10	1
2	11
9	13
0	21
9	3
13	21
18	1
5	2
14	2
0	19
5	3
14	5
15	7
5	2
11	22
6	5
13	12
21	17
18	6
3	14
1	17
8	22
21	19
13	0
12	23
21	5
13	7
12	10
4	17
7	0
18	6
22	23
20	9
14	6
15	22
7	2
6	15
5	6
0	18
19	4
23	19
4	14
1	1
4	18
2	0
13	8
1	14
18	5
12	0
5	17
2	17
11	16
12	12
9	9
0	3
0	14
9	9
3	7
3	22
20	20
2	10
19	3
13	21
17	0
22	3
0	10
8	4
11	22
5	5
19	13
23	0
16	19
4	12
4	21
15	14
1	17
3	19
11	12
22	4
14	17
21	5
12	19
20	16
11	17
16	8
8	21
6	14
8	16
1	10
2	0
20	13
8	12
0	0
12	10
17	22
12	10
21	3
12	19
4	10
22	2
18	22
16	2
10	6
13	19
10	19
23	14
12	20
9	19
10	20
20	9
9	6
6	19
16	3
16	0
13	7
18	17
3	17
1	6
22	7
20	18
4	18
2	4
16	9
2	4
10	9
18	5
3	19
9	23
5	22
16	10
9	23
15	17
17	2
13	5
15	10
17	22
13	4
5	0
4	1
8	20
17	0
19	18
9	11
1	5
16	9
16	3
4	12
17	7
6	15
9	19
0	6
16	5
11	5
22	11
16	12
13	17
13	7
20	1
7	19
11	0
19	1
18	13
17	1
11	20
8	5
20	12
18	3
19	11
0	4
15	18
2	22
20	16
18	22
6	4
13	3
14	9
13	1
0	11
9	20
21	12
9	12
20	10
2	1
11	18
21	14
7	3
22	4
4	22
3	15
12	12
13	11
15	9
21	8
9	3
16	11
21	15
4	16
12	8
12	0
3	5
19	15
17	15
2	2
0	22
15	18
4	17
10	6
11	2
23	8
5	12
8	4
20	15
14	15
3	5
15	16
19	15
11	11
6	0
19	1
20	6
14	17
14	9
22	18
18	7
6	6
21	22
7	18
13	8
8	20
8	17
12	23
7	3
21	5
5	2
0	1
14	19
12	2
13	19
3	2
14	5
10	9
12	20
1	13
9	23
4	10
12	5
21	5
23	1
10	23
1	1
17	11
11	11
5	12
11	22
9	8
10	19
0	0
4	1
8	12
15	3
7	7
13	23
4	10
17	3
14	6
11	7
20	19
17	17
17	8
13	20
17	3
22	15
11	4
5	20
1	19
4	11
3	16
14	9
21	20
5	2
7	9
5	6
7	20
8	15
19	0
12	0
12	23
12	23
17	1
20	20
6	12
11	21
1	2
9	17
15	17
6	22
6	11
7	20
22	21
5	7
1	2
5	6
2	13
19	22
14	1
5	12
15	15
10	19
15	21
13	2
14	8
11	12
19	8
11	13
10	17
1	22
2	8
20	16
22	15
14	7
15	2
4	14
5	6
2	20
2	3
12	11
1	7
11	20
19	22
5	12
18	20
6	1
7	5
1	1
0	14
16	3
9	21
19	5
0	2
4	20
20	13
0	4
17	2
18	12
0	1
4	5
7	7
12	3
11	7
16	3
2	22
11	19
11	16
3	11
6	1
19	15
13	13
16	12
9	21
10	10
4	16
2	0
3	8
20	3
19	8
9	16
1	13
10	11
11	8
19	9
21	12
0	16
1	7
5	15
23	14
18	12
5	15
15	2
8	13
22	16
6	10
21	8
8	9
20	13
11	8
9	1
3	7
15	15
1	18
4	16
14	1
5	7
22	12
17	18
2	10
11	3
3	2
1	20
20	7
1	10
12	7
11	14
2	7
11	6
12	9
20	6
1	16
11	20
5	11
22	0
8	14
2	8
15	8
14	19
1	13
16	15
14	17
13	7
9	23
20	7
19	20
11	1
12	6
5	2
15	19
7	20
4	1
9	22
5	6
18	6
0	14
5	3
10	22
16	1
2	16
18	4
17	20
11	15
12	20
12	19
2	7
7	18
8	21
0	23
14	3
14	15
10	10
20	19
8	4
19	10
13	14
12	10
20	19
11	19
1	6
22	0
17	9
0	13
3	2
8	10
10	2
20	8
1	1
14	9
5	3
19	8
6	10
2	13
8	20
22	19
1	9
18	3
8	17
15	22
23	15
7	10
3	11
2	22
22	20
14	8
0	16
10	8
0	19
3	6
17	22
11	2
2	5
10	17
14	1
8	7
4	18
3	6
15	18
16	3
14	19
16	10
2	17
22	13
0	18
5	17
4	18
3	2
7	17
1	18
22	6
2	12
2	21
22	3
2	22
21	18
20	11
4	21
10	11
8	18
22	12
0	5
18	1
6	13
14	5
16	6
12	16
23	8
0	0
0	16
2	11
3	1
7	13
1	14
9	19
15	17
13	1
3	1
6	20
6	19
1	20
8	2
9	19
15	17
2	2
14	2
11	9
9	2
17	8
5	0
7	3
14	19
17	0
20	13
0	15
21	10
15	10
11	10
21	18
1	15
17	8
4	7
12	19
5	14
23	21
1	7
21	1
9	19
3	14
10	16
22	3
15	4
3	10
14	2
13	19
11	21
20	0
7	12
2	5
14	4
1	0
8	5
3	20
21	21
14	15
8	7
6	10
8	1
8	8
12	1
0	9
17	12
22	18
13	21
6	21
13	5
10	15
6	14
11	19
0	6
1	8
0	8
18	20
2	20
12	3
3	14
1	16
16	3
18	9
21	14
0	12
3	16
13	18
18	14
2	20
5	9
17	18
14	20
4	9
14	17
1	3
7	9
8	16
20	15
19	12
1	2
5	22
22	22
18	2
2	1
11	14
11	3
12	0
8	5
17	19
9	2
9	22
4	21
21	21
16	6
18	20
13	10
3	11
10	11
4	5
16	18
7	11
6	12
12	4
17	0
5	2
14	17
6	21
11	2
8	1
9	14
2	13
7	6
18	5
20	10
4	6
6	14
12	6
2	11
22	5
7	13
2	15
22	5
2	9
10	11
19	8
19	7
7	15
8	15
17	16
9	2
22	6
0	9
15	15
0	1
7	7
9	10
16	4
16	15
16	22
9	0
15	12
21	16
0	23
0	7
2	14
2	12
4	5
8	5
12	8
8	11
17	1
11	12
10	19
7	10
4	21
12	19
1	17
19	15
12	9
20	6
0	6
21	18
5	8
14	3
0	2
4	4
15	13
8	18
21	7
0	13
5	2
16	19
1	0
4	21
12	0
14	8
20	15
2	1
9	8
6	18
0	5
7	1
12	1
20	1
20	9
15	19
11	0
16	9
15	16
10	12
3	19
13	10
10	7
11	5
13	2
3	11
1	11
0	3
4	13
20	5
22	18
1	14
4	21
18	21
11	10
17	12
4	13
19	13
13	0
15	17
20	15
22	17
18	14
0	12
1	19
6	13
21	21
6	19
4	15
5	0
7	3
19	22
14	18
10	8
16	1
13	8
21	6
7	10
14	22
9	6
18	13
9	8
22	12
8	21
1	1
8	6
3	7
7	22
7	6
0	22
7	14
8	19
21	22
16	1
3	15
5	17
5	0
19	16
12	19
5	7
15	11
20	1
10	13
5	9
1	14
10	19
15	6
6	0
9	2
15	7
6	7
19	9
10	12
0	19
1	12
20	3
16	12
0	22
10	16
12	10
18	0
21	3
22	1
2	23
2	7
17	19
21	4
21	11
4	15
15	5
6	18
18	2
17	4
14	22
4	8
8	15
6	9
4	3
12	10
16	19
17	16
22	10
19	3
13	1
11	10
23	10
9	5
14	12
8	22
16	6
2	16
4	0
10	22
1	2
6	19
18	1
12	3
22	4
12	4
15	11
9	16
9	17
2	20
0	22
14	13
0	3
12	20
4	14
20	9
